ID,MONTHS_BALANCE,STATUS
5012540,0,C
5012540,-1,0
5012540,-2,X
5012540,-3,X
5012540,-4,C
5012541,0,C
5012541,-1,C
5012541,-2,C
5012541,-3,C
5012541,-4,0
5012541,-5,0
5012541,-6,C
5012542,0,C
5012542,-1,C
5012542,-2,C
5012542,-3,X
5012542,-4,C
5012542,-5,X
5012542,-6,C
5012542,-7,0
5012542,-8,C
5012542,-9,C
5012542,-10,X
5012542,-11,0
5012542,-12,X
5012542,-13,X
5012542,-14,C
5012542,-15,C
5012542,-16,C
5012542,-17,C
5012542,-18,C
5012543,0,C
5012543,-1,X
5012543,-2,C
5012543,-3,C
5012543,-4,X
5012543,-5,0
5012543,-6,C
5012544,0,0
5012544,-1,X
5012544,-2,C
5012544,-3,C
5012545,0,C
5012545,-1,C
5012545,-2,0
5012545,-3,X
5012545,-4,C
5012545,-5,X
5012545,-6,C
5012545,-7,C
5012545,-8,X
5012545,-9,C
5012545,-10,C
5012545,-11,C
5012545,-12,C
5012545,-13,C
5012545,-14,0
5012545,-15,C
5012545,-16,X
5012545,-17,C
5012545,-18,X
5012545,-19,C
5012545,-20,C
5012546,0,C
5012546,-1,X
5012546,-2,0
5012546,-3,C
5012546,-4,C
5012546,-5,0
5012546,-6,C
5012546,-7,0
5012546,-8,X
5012546,-9,C
5012546,-10,C
5012546,-11,C
5012546,-12,C
5012546,-13,C
5012546,-14,C
5012546,-15,C
5012546,-16,C
5012546,-17,C
5012546,-18,X
5012546,-19,X
5012546,-20,C
5012546,-21,C
5012546,-22,C
5012546,-23,C
5012546,-24,X
5012546,-25,0
5012547,0,X
5012547,-1,C
5012547,-2,C
5012547,-3,X
5012547,-4,X
5012548,0,0
5012548,-1,X
5012548,-2,C
5012548,-3,C
5012548,-4,C
5012548,-5,X
5012548,-6,0
5012548,-7,C
5012548,-8,C
5012549,0,C
5012549,-1,X
5012549,-2,C
5012549,-3,C
5012549,-4,C
5012549,-5,C
5012549,-6,C
5012549,-7,C
5012549,-8,C
5012549,-9,C
5012549,-10,C
5012549,-11,C
5012549,-12,C
5012549,-13,C
5012549,-14,C
5012549,-15,C
5012549,-16,C
5012549,-17,C
5012549,-18,X
5012549,-19,C
5012549,-20,C
5012549,-21,C
5012549,-22,C
5012549,-23,0
5012549,-24,C
5012549,-25,X
5012550,0,C
5012550,-1,C
5012550,-2,C
5012550,-3,C
5012550,-4,X
5012550,-5,C
5012550,-6,X
5012550,-7,C
5012550,-8,0
5012550,-9,X
5012550,-10,X
5012550,-11,C
5012551,0,X
5012551,-1,C
5012551,-2,C
5012551,-3,C
5012551,-4,C
5012551,-5,C
5012551,-6,C
5012551,-7,0
5012551,-8,X
5012551,-9,0
5012551,-10,C
5012551,-11,C
5012551,-12,C
5012551,-13,C
5012551,-14,X
5012551,-15,X
5012551,-16,0
5012551,-17,C
5012551,-18,X
5012551,-19,X
5012551,-20,X
5012551,-21,C
5012551,-22,C
5012551,-23,X
5012551,-24,C
5012551,-25,C
5012551,-26,C
5012551,-27,C
5012552,0,C
5012552,-1,X
5012552,-2,X
5012552,-3,0
5012552,-4,C
5012552,-5,C
5012552,-6,C
5012552,-7,C
5012552,-8,X
5012552,-9,C
5012552,-10,X
5012552,-11,C
5012552,-12,X
5012552,-13,C
5012552,-14,0
5012552,-15,C
5012552,-16,0
5012552,-17,X
5012552,-18,C
5012552,-19,C
5012552,-20,C
5012553,0,C
5012553,-1,C
5012553,-2,X
5012553,-3,C
5012553,-4,C
5012553,-5,X
5012553,-6,X
5012553,-7,X
5012554,0,X
5012554,-1,X
5012554,-2,C
5012554,-3,C
5012554,-4,C
5012554,-5,C
5012554,-6,X
5012554,-7,0
5012554,-8,C
5012554,-9,C
5012554,-10,X
5012554,-11,C
5012554,-12,X
5012554,-13,C
5012554,-14,C
5012555,0,X
5012555,-1,X
5012555,-2,X
5012555,-3,C
5012555,-4,C
5012555,-5,X
5012555,-6,C
5012555,-7,C
5012555,-8,0
5012555,-9,C
5012555,-10,X
5012555,-11,X
5012555,-12,C
5012555,-13,C
5012555,-14,C
5012556,0,X
5012556,-1,C
5012556,-2,0
5012556,-3,C
5012556,-4,X
5012556,-5,C
5012556,-6,X
5012556,-7,X
5012556,-8,X
5012556,-9,X
5012556,-10,C
5012556,-11,C
5012556,-12,C
5012556,-13,C
5012556,-14,C
5012556,-15,C
5012556,-16,X
5012556,-17,X
5012556,-18,C
5012556,-19,C
5012557,0,C
5012557,-1,X
5012557,-2,C
5012557,-3,X
5012557,-4,C
5012557,-5,X
5012557,-6,0
5012557,-7,C
5012557,-8,X
5012557,-9,C
5012557,-10,X
5012557,-11,X
5012557,-12,X
5012557,-13,X
5012557,-14,X
5012557,-15,C
5012557,-16,C
5012557,-17,X
5012558,0,0
5012558,-1,C
5012558,-2,X
5012558,-3,X
5012558,-4,C
5012559,0,X
5012559,-1,C
5012559,-2,C
5012559,-3,X
5012559,-4,C
5012559,-5,C
5012560,0,C
5012560,-1,C
5012560,-2,2
5012560,-3,C
5012561,0,C
5012561,-1,X
5012561,-2,C
5012561,-3,0
5012561,-4,C
5012561,-5,C
5012561,-6,0
5012561,-7,0
5012561,-8,C
5012561,-9,X
5012561,-10,C
5012561,-11,0
5012561,-12,X
5012561,-13,C
5012561,-14,X
5012561,-15,X
5012561,-16,X
5012561,-17,0
5012561,-18,C
5012561,-19,C
5012561,-20,X
5012561,-21,C
5012562,0,C
5012562,-1,X
5012562,-2,C
5012562,-3,C
5012562,-4,C
5012562,-5,C
5012562,-6,C
5012562,-7,X
5012562,-8,C
5012562,-9,C
5012562,-10,C
5012562,-11,C
5012562,-12,X
5012562,-13,X
5012562,-14,X
5012562,-15,C
5012562,-16,C
5012562,-17,C
5012562,-18,C
5012562,-19,C
5012563,0,C
5012563,-1,C
5012563,-2,C
5012563,-3,C
5012563,-4,C
5012563,-5,X
5012563,-6,X
5012563,-7,C
5012563,-8,X
5012563,-9,X
5012563,-10,C
5012563,-11,X
5012563,-12,C
5012563,-13,C
5012563,-14,C
5012563,-15,C
5012563,-16,X
5012563,-17,C
5012563,-18,C
5012563,-19,C
5012563,-20,X
5012563,-21,C
5012563,-22,X
5012563,-23,C
5012564,0,C
5012564,-1,X
5012564,-2,C
5012564,-3,C
5012564,-4,C
5012564,-5,X
5012564,-6,X
5012564,-7,C
5012564,-8,C
5012564,-9,C
5012564,-10,X
5012564,-11,C
5012564,-12,X
5012564,-13,C
5012564,-14,X
5012564,-15,C
5012564,-16,C
5012564,-17,C
5012564,-18,C
5012564,-19,C
5012564,-20,C
5012564,-21,X
5012564,-22,C
5012564,-23,X
5012564,-24,X
5012565,0,C
5012565,-1,C
5012565,-2,X
5012565,-3,C
5012565,-4,C
5012565,-5,C
5012565,-6,C
5012565,-7,X
5012565,-8,C
5012566,0,X
5012566,-1,C
5012566,-2,C
5012566,-3,X
5012566,-4,X
5012566,-5,0
5012566,-6,0
5012566,-7,X
5012566,-8,C
5012567,0,0
5012567,-1,C
5012567,-2,C
5012567,-3,C
5012567,-4,C
5012567,-5,0
5012567,-6,C
5012567,-7,X
5012567,-8,C
5012567,-9,X
5012567,-10,C
5012567,-11,C
5012567,-12,X
5012567,-13,C
5012567,-14,0
5012567,-15,0
5012567,-16,C
5012567,-17,X
5012567,-18,0
5012567,-19,C
5012567,-20,0
5012567,-21,C
5012567,-22,C
5012567,-23,C
5012567,-24,C
5012567,-25,C
5012567,-26,X
5012567,-27,X
5012568,0,C
5012568,-1,X
5012568,-2,C
5012568,-3,1
5012568,-4,0
5012568,-5,X
5012568,-6,X
5012568,-7,C
5012568,-8,C
5012568,-9,C
5012569,0,C
5012569,-1,0
5012569,-2,C
5012569,-3,X
5012569,-4,C
5012569,-5,X
5012569,-6,C
5012569,-7,X
5012569,-8,X
5012569,-9,0
5012569,-10,C
5012569,-11,X
5012569,-12,C
5012569,-13,C
5012569,-14,C
5012569,-15,C
5012569,-16,X
5012569,-17,X
5012569,-18,0
5012569,-19,X
5012569,-20,C
5012570,0,X
5012570,-1,C
5012570,-2,0
5012570,-3,C
5012570,-4,X
5012570,-5,C
5012570,-6,C
5012571,0,0
5012571,-1,C
5012571,-2,0
5012571,-3,C
5012571,-4,X
5012571,-5,X
5012571,-6,C
5012571,-7,C
5012571,-8,C
5012571,-9,C
5012571,-10,X
5012571,-11,C
5012571,-12,X
5012571,-13,X
5012571,-14,C
5012571,-15,C
5012571,-16,C
5012571,-17,C
5012572,0,X
5012572,-1,C
5012572,-2,0
5012572,-3,C
5012572,-4,C
5012572,-5,X
5012572,-6,X
5012572,-7,X
5012572,-8,C
5012572,-9,C
5012572,-10,X
5012572,-11,C
5012572,-12,X
5012572,-13,C
5012572,-14,X
5012572,-15,X
5012572,-16,C
5012572,-17,C
5012573,0,C
5012573,-1,X
5012573,-2,X
5012573,-3,C
5012573,-4,C
5012573,-5,0
5012573,-6,C
5012573,-7,X
5012573,-8,X
5012573,-9,X
5012573,-10,C
5012573,-11,X
5012573,-12,X
5012573,-13,X
5012573,-14,C
5012573,-15,X
5012573,-16,0
5012573,-17,C
5012573,-18,C
5012573,-19,C
5012573,-20,C
5012573,-21,0
5012573,-22,C
5012573,-23,X
5012574,0,X
5012574,-1,C
5012574,-2,X
5012574,-3,X
5012574,-4,X
5012574,-5,C
5012574,-6,C
5012574,-7,C
5012574,-8,0
5012574,-9,X
5012574,-10,0
5012574,-11,C
5012574,-12,C
5012574,-13,C
5012574,-14,C
5012574,-15,0
5012574,-16,C
5012574,-17,0
5012574,-18,C
5012574,-19,C
5012574,-20,X
5012574,-21,C
5012574,-22,X
5012574,-23,C
5012575,0,0
5012575,-1,C
5012575,-2,X
5012575,-3,X
5012575,-4,C
5012575,-5,X
5012575,-6,C
5012575,-7,C
5012575,-8,X
5012575,-9,C
5012575,-10,C
5012575,-11,C
5012575,-12,X
5012575,-13,X
5012576,0,X
5012576,-1,X
5012576,-2,C
5012576,-3,C
5012576,-4,0
5012576,-5,X
5012576,-6,X
5012576,-7,C
5012576,-8,X
5012576,-9,C
5012576,-10,C
5012576,-11,C
5012576,-12,C
5012576,-13,C
5012576,-14,C
5012576,-15,X
5012576,-16,C
5012576,-17,0
5012576,-18,C
5012576,-19,X
5012576,-20,X
5012576,-21,X
5012576,-22,X
5012576,-23,X
5012576,-24,X
5012576,-25,C
5012576,-26,C
5012577,0,X
5012577,-1,X
5012577,-2,X
5012577,-3,C
5012577,-4,X
5012577,-5,C
5012577,-6,C
5012577,-7,C
5012577,-8,X
5012577,-9,X
5012578,0,C
5012578,-1,X
5012578,-2,X
5012578,-3,C
5012578,-4,C
5012578,-5,X
5012578,-6,X
5012578,-7,C
5012578,-8,C
5012578,-9,X
5012578,-10,C
5012578,-11,C
5012578,-12,C
5012578,-13,X
5012578,-14,X
5012578,-15,C
5012578,-16,0
5012578,-17,C
5012578,-18,C
5012579,0,C
5012579,-1,5
5012579,-2,C
5012579,-3,C
5012579,-4,C
5012579,-5,0
5012579,-6,X
5012579,-7,X
5012579,-8,X
5012579,-9,0
5012579,-10,C
5012579,-11,C
5012579,-12,C
5012580,0,X
5012580,-1,C
5012580,-2,X
5012580,-3,C
5012580,-4,X
5012580,-5,X
5012580,-6,C
5012580,-7,0
5012580,-8,X
5012581,0,C
5012581,-1,X
5012581,-2,0
5012581,-3,X
5012581,-4,C
5012581,-5,C
5012581,-6,X
5012581,-7,C
5012581,-8,C
5012581,-9,C
5012581,-10,X
5012581,-11,X
5012582,0,X
5012582,-1,C
5012582,-2,X
5012582,-3,X
5012582,-4,X
5012582,-5,X
5012582,-6,C
5012582,-7,C
5012583,0,0
5012583,-1,C
5012583,-2,1
5012583,-3,X
5012583,-4,C
5012583,-5,C
5012583,-6,C
5012583,-7,X
5012583,-8,C
5012583,-9,C
5012583,-10,X
5012583,-11,0
5012583,-12,3
5012583,-13,C
5012583,-14,C
5012583,-15,0
5012583,-16,C
5012583,-17,C
5012584,0,X
5012584,-1,C
5012584,-2,C
5012584,-3,C
5012584,-4,C
5012584,-5,C
5012584,-6,X
5012584,-7,C
5012584,-8,C
5012584,-9,X
5012584,-10,C
5012584,-11,C
5012584,-12,X
5012584,-13,C
5012584,-14,C
5012584,-15,X
5012584,-16,0
5012584,-17,0
5012584,-18,C
5012584,-19,C
5012584,-20,C
5012584,-21,X
5012584,-22,X
5012585,0,X
5012585,-1,X
5012585,-2,X
5012585,-3,0
5012585,-4,0
5012585,-5,C
5012585,-6,C
5012585,-7,C
5012585,-8,0
5012585,-9,X
5012585,-10,C
5012585,-11,C
5012585,-12,C
5012585,-13,X
5012585,-14,C
5012585,-15,0
5012585,-16,C
5012585,-17,C
5012585,-18,X
5012585,-19,C
5012585,-20,C
5012585,-21,C
5012585,-22,C
5012585,-23,C
5012585,-24,X
5012585,-25,C
5012585,-26,X
5012586,0,0
5012586,-1,C
5012586,-2,X
5012586,-3,C
5012586,-4,C
5012586,-5,0
5012586,-6,C
5012586,-7,C
5012586,-8,C
5012586,-9,C
5012586,-10,C
5012586,-11,0
5012586,-12,C
5012586,-13,0
5012586,-14,C
5012587,0,0
5012587,-1,C
5012587,-2,C
5012587,-3,C
5012587,-4,X
5012587,-5,C
5012587,-6,X
5012587,-7,X
5012587,-8,C
5012587,-9,X
5012587,-10,C
5012587,-11,C
5012587,-12,C
5012587,-13,X
5012587,-14,X
5012587,-15,C
5012587,-16,X
5012587,-17,X
5012587,-18,C
5012587,-19,C
5012587,-20,X
5012587,-21,C
5012587,-22,0
5012587,-23,X
5012587,-24,C
5012587,-25,X
5012587,-26,X
5012587,-27,C
5012588,0,X
5012588,-1,C
5012588,-2,C
5012588,-3,C
5012588,-4,X
5012588,-5,C
5012588,-6,X
5012588,-7,C
5012588,-8,C
5012588,-9,C
5012588,-10,C
5012588,-11,C
5012588,-12,X
5012588,-13,0
5012588,-14,C
5012589,0,X
5012589,-1,C
5012589,-2,X
5012589,-3,C
5012589,-4,X
5012589,-5,C
5012589,-6,X
5012589,-7,X
5012589,-8,X
5012589,-9,C
5012589,-10,C
5012589,-11,C
5012589,-12,X
5012589,-13,X
5012589,-14,X
5012589,-15,0
5012590,0,C
5012590,-1,C
5012590,-2,X
5012590,-3,C
5012590,-4,C
5012590,-5,X
5012590,-6,C
5012590,-7,C
5012591,0,X
5012591,-1,0
5012591,-2,C
5012591,-3,C
5012591,-4,X
5012591,-5,X
5012591,-6,C
5012591,-7,4
5012591,-8,C
5012592,0,X
5012592,-1,C
5012592,-2,C
5012592,-3,C
5012592,-4,X
5012592,-5,C
5012592,-6,C
5012592,-7,X
5012592,-8,C
5012592,-9,C
5012592,-10,0
5012592,-11,C
5012592,-12,0
5012592,-13,C
5012592,-14,C
5012592,-15,C
5012592,-16,0
5012592,-17,X
5012592,-18,C
5012592,-19,0
5012593,0,X
5012593,-1,X
5012593,-2,C
5012593,-3,X
5012593,-4,C
5012593,-5,C
5012593,-6,C
5012593,-7,X
5012593,-8,X
5012593,-9,X
5012593,-10,C
5012593,-11,C
5012593,-12,X
5012593,-13,C
5012594,0,C
5012594,-1,C
5012594,-2,C
5012594,-3,0
5012594,-4,X
5012594,-5,C
5012594,-6,X
5012594,-7,C
5012594,-8,C
5012594,-9,C
5012594,-10,C
5012594,-11,0
5012594,-12,C
5012594,-13,X
5012594,-14,C
5012594,-15,X
5012594,-16,C
5012594,-17,C
5012594,-18,C
5012594,-19,X
5012594,-20,X
5012594,-21,X
5012594,-22,X
5012594,-23,C
5012594,-24,C
5012594,-25,C
5012594,-26,C
5012594,-27,C
5012595,0,C
5012595,-1,C
5012595,-2,X
5012595,-3,C
5012595,-4,C
5012595,-5,C
5012596,0,C
5012596,-1,X
5012596,-2,X
5012596,-3,X
5012596,-4,X
5012596,-5,X
5012596,-6,X
5012596,-7,0
5012597,0,0
5012597,-1,X
5012597,-2,C
5012597,-3,C
5012597,-4,X
5012597,-5,C
5012597,-6,C
5012597,-7,X
5012597,-8,X
5012597,-9,C
5012597,-10,C
5012597,-11,C
5012597,-12,0
5012597,-13,C
5012597,-14,X
5012597,-15,C
5012597,-16,X
5012597,-17,0
5012597,-18,X
5012597,-19,C
5012597,-20,C
5012597,-21,0
5012597,-22,X
5012598,0,X
5012598,-1,C
5012598,-2,X
5012598,-3,X
5012598,-4,C
5012598,-5,C
5012598,-6,C
5012598,-7,X
5012598,-8,C
5012598,-9,X
5012598,-10,X
5012598,-11,C
5012598,-12,C
5012598,-13,X
5012598,-14,X
5012598,-15,X
5012598,-16,C
5012598,-17,C
5012598,-18,0
5012598,-19,X
5012598,-20,X
5012598,-21,X
5012598,-22,C
5012598,-23,X
5012598,-24,X
5012598,-25,C
5012598,-26,C
5012598,-27,X
5012598,-28,C
5012599,0,C
5012599,-1,0
5012599,-2,C
5012599,-3,C
5012599,-4,C
5012599,-5,2
5012599,-6,C
5012600,0,C
5012600,-1,0
5012600,-2,C
5012600,-3,C
5012600,-4,3
5012600,-5,C
5012601,0,0
5012601,-1,X
5012601,-2,X
5012601,-3,X
5012601,-4,0
5012601,-5,X
5012601,-6,X
5012601,-7,C
5012601,-8,C
5012601,-9,C
5012601,-10,C
5012601,-11,C
5012601,-12,X
5012601,-13,C
5012601,-14,C
5012601,-15,X
5012602,0,C
5012602,-1,0
5012602,-2,0
5012602,-3,X
5012602,-4,C
5012602,-5,C
5012602,-6,C
5012602,-7,C
5012602,-8,X
5012602,-9,C
5012602,-10,C
5012602,-11,X
5012602,-12,0
5012602,-13,C
5012602,-14,C
5012602,-15,C
5012602,-16,X
5012602,-17,X
5012602,-18,C
5012602,-19,C
5012602,-20,0
5012602,-21,X
5012602,-22,C
5012602,-23,X
5012602,-24,C
5012602,-25,C
5012602,-26,0
5012602,-27,C
5012602,-28,0
5012603,0,C
5012603,-1,C
5012603,-2,X
5012603,-3,X
5012603,-4,C
5012603,-5,C
5012603,-6,C
5012603,-7,C
5012603,-8,C
5012603,-9,X
5012603,-10,C
5012603,-11,X
5012603,-12,C
5012603,-13,X
5012603,-14,X
5012603,-15,X
5012603,-16,X
5012603,-17,C
5012603,-18,0
5012603,-19,C
5012604,0,C
5012604,-1,X
5012604,-2,C
5012604,-3,C
5012604,-4,C
5012604,-5,0
5012604,-6,X
5012604,-7,X
5012604,-8,C
5012604,-9,X
5012604,-10,C
5012604,-11,0
5012604,-12,C
5012604,-13,C
5012604,-14,C
5012604,-15,X
5012604,-16,C
5012604,-17,X
5012605,0,C
5012605,-1,C
5012605,-2,X
5012605,-3,0
5012605,-4,C
5012605,-5,X
5012605,-6,X
5012605,-7,C
5012605,-8,X
5012605,-9,C
5012605,-10,X
5012605,-11,X
5012605,-12,X
5012605,-13,C
5012605,-14,X
5012605,-15,X
5012605,-16,0
5012605,-17,X
5012605,-18,C
5012605,-19,C
5012605,-20,0
5012605,-21,0
5012605,-22,C
5012605,-23,X
5012605,-24,C
5012606,0,C
5012606,-1,C
5012606,-2,X
5012606,-3,X
5012606,-4,X
5012606,-5,C
5012606,-6,X
5012606,-7,C
5012606,-8,C
5012606,-9,C
5012606,-10,C
5012606,-11,X
5012606,-12,C
5012606,-13,C
5012606,-14,C
5012606,-15,X
5012606,-16,0
5012606,-17,X
5012606,-18,C
5012607,0,C
5012607,-1,C
5012607,-2,X
5012607,-3,C
5012607,-4,0
5012607,-5,C
5012607,-6,X
5012607,-7,X
5012607,-8,X
5012607,-9,C
5012607,-10,C
5012607,-11,C
5012607,-12,X
5012607,-13,X
5012607,-14,X
5012607,-15,X
5012607,-16,X
5012607,-17,C
5012607,-18,C
5012607,-19,X
5012607,-20,X
5012607,-21,C
5012607,-22,X
5012607,-23,X
5012608,0,C
5012608,-1,X
5012608,-2,X
5012608,-3,C
5012608,-4,C
5012608,-5,C
5012608,-6,X
5012608,-7,X
5012608,-8,C
5012608,-9,X
5012608,-10,C
5012608,-11,C
5012608,-12,C
5012608,-13,X
5012608,-14,X
5012608,-15,C
5012608,-16,C
5012608,-17,C
5012608,-18,X
5012609,0,0
5012609,-1,C
5012609,-2,C
5012609,-3,X
5012609,-4,C
5012609,-5,C
5012609,-6,X
5012609,-7,C
5012609,-8,X
5012609,-9,0
5012609,-10,C
5012609,-11,X
5012609,-12,C
5012609,-13,X
5012609,-14,X
5012609,-15,C
5012609,-16,C
5012609,-17,X
5012609,-18,X
5012609,-19,0
5012609,-20,C
5012609,-21,X
5012609,-22,C
5012609,-23,X
5012609,-24,X
5012609,-25,X
5012609,-26,C
5012609,-27,C
5012609,-28,X
5012610,0,X
5012610,-1,X
5012610,-2,X
5012610,-3,X
5012610,-4,0
5012610,-5,C
5012610,-6,X
5012610,-7,X
5012610,-8,C
5012611,0,X
5012611,-1,C
5012611,-2,C
5012611,-3,C
5012611,-4,C
5012611,-5,C
5012611,-6,X
5012611,-7,C
5012611,-8,X
5012611,-9,C
5012611,-10,0
5012611,-11,X
5012611,-12,C
5012611,-13,C
5012611,-14,C
5012611,-15,C
5012611,-16,C
5012611,-17,C
5012611,-18,C
5012611,-19,X
5012611,-20,0
5012612,0,X
5012612,-1,C
5012612,-2,C
5012612,-3,C
5012612,-4,C
5012612,-5,C
5012612,-6,C
5012612,-7,C
5012612,-8,4
5012612,-9,X
5012612,-10,C
5012612,-11,X
5012612,-12,X
5012612,-13,1
5012612,-14,C
5012612,-15,X
5012612,-16,C
5012612,-17,4
5012612,-18,1
5012612,-19,X
5012613,0,X
5012613,-1,0
5012613,-2,0
5012613,-3,0
5012613,-4,X
5012613,-5,C
5012613,-6,C
5012613,-7,C
5012613,-8,0
5012613,-9,C
5012613,-10,X
5012613,-11,X
5012613,-12,C
5012613,-13,X
5012614,0,C
5012614,-1,C
5012614,-2,C
5012614,-3,X
5012614,-4,C
5012614,-5,C
5012614,-6,C
5012614,-7,C
5012614,-8,X
5012614,-9,C
5012614,-10,C
5012614,-11,C
5012614,-12,X
5012614,-13,C
5012614,-14,C
5012614,-15,X
5012615,0,X
5012615,-1,C
5012615,-2,C
5012615,-3,0
5012615,-4,3
5012615,-5,X
5012615,-6,C
5012615,-7,0
5012615,-8,C
5012615,-9,X
5012615,-10,C
5012615,-11,C
5012615,-12,C
5012615,-13,C
5012615,-14,C
5012615,-15,C
5012615,-16,C
5012615,-17,X
5012615,-18,C
5012615,-19,X
5012615,-20,C
5012615,-21,C
5012615,-22,C
5012615,-23,X
5012616,0,X
5012616,-1,X
5012616,-2,C
5012616,-3,0
5012616,-4,C
5012616,-5,X
5012616,-6,X
5012616,-7,X
5012616,-8,C
5012616,-9,C
5012616,-10,0
5012616,-11,0
5012617,0,0
5012617,-1,C
5012617,-2,C
5012617,-3,X
5012617,-4,C
5012617,-5,C
5012617,-6,X
5012617,-7,0
5012617,-8,X
5012617,-9,C
5012617,-10,X
5012617,-11,X
5012617,-12,C
5012617,-13,X
5012617,-14,X
5012617,-15,C
5012617,-16,X
5012618,0,C
5012618,-1,C
5012618,-2,2
5012618,-3,C
5012618,-4,C
5012618,-5,C
5012618,-6,C
5012618,-7,X
5012618,-8,C
5012618,-9,1
5012618,-10,C
5012618,-11,C
5012618,-12,X
5012618,-13,X
5012618,-14,X
5012618,-15,C
5012618,-16,X
5012618,-17,C
5012618,-18,C
5012618,-19,C
5012618,-20,C
5012619,0,X
5012619,-1,C
5012619,-2,C
5012619,-3,X
5012619,-4,C
5012619,-5,C
5012619,-6,C
5012619,-7,X
5012619,-8,X
5012619,-9,C
5012619,-10,C
5012619,-11,C
5012619,-12,C
5012619,-13,C
5012619,-14,C
5012619,-15,C
5012619,-16,C
5012619,-17,C
5012619,-18,0
5012619,-19,X
5012619,-20,C
5012619,-21,X
5012619,-22,C
5012620,0,C
5012620,-1,C
5012620,-2,C
5012620,-3,C
5012620,-4,C
5012620,-5,C
5012620,-6,C
5012620,-7,X
5012620,-8,C
5012620,-9,X
5012620,-10,C
5012620,-11,C
5012620,-12,C
5012620,-13,0
5012620,-14,C
5012620,-15,X
5012620,-16,C
5012620,-17,C
5012620,-18,X
5012620,-19,X
5012620,-20,C
5012620,-21,C
5012620,-22,C
5012620,-23,C
5012620,-24,C
5012621,0,C
5012621,-1,X
5012621,-2,0
5012621,-3,C
5012621,-4,C
5012622,0,C
5012622,-1,C
5012622,-2,X
5012622,-3,C
5012622,-4,0
5012622,-5,C
5012622,-6,X
5012622,-7,C
5012623,0,X
5012623,-1,C
5012623,-2,C
5012623,-3,C
5012623,-4,C
5012623,-5,C
5012623,-6,0
5012623,-7,X
5012623,-8,C
5012623,-9,X
5012623,-10,X
5012623,-11,C
5012623,-12,0
5012623,-13,0
5012623,-14,X
5012623,-15,0
5012624,0,C
5012624,-1,0
5012624,-2,2
5012625,0,X
5012625,-1,C
5012625,-2,0
5012625,-3,C
5012625,-4,C
5012625,-5,C
5012625,-6,X
5012625,-7,0
5012625,-8,C
5012625,-9,C
5012625,-10,C
5012625,-11,C
5012626,0,C
5012626,-1,C
5012626,-2,C
5012626,-3,X
5012626,-4,X
5012626,-5,X
5012626,-6,C
5012626,-7,C
5012626,-8,C
5012626,-9,0
5012626,-10,C
5012626,-11,X
5012626,-12,C
5012626,-13,0
5012626,-14,0
5012626,-15,C
5012626,-16,C
5012626,-17,C
5012626,-18,X
5012626,-19,X
5012626,-20,0
5012626,-21,C
5012627,0,C
5012627,-1,C
5012627,-2,X
5012627,-3,C
5012627,-4,C
5012627,-5,C
5012627,-6,X
5012627,-7,C
5012627,-8,X
5012627,-9,C
5012627,-10,X
5012627,-11,0
5012627,-12,X
5012627,-13,X
5012627,-14,C
5012627,-15,C
5012627,-16,C
5012627,-17,C
5012627,-18,0
5012627,-19,C
5012627,-20,X
5012627,-21,C
5012627,-22,C
5012627,-23,C
5012627,-24,C
5012628,0,0
5012628,-1,C
5012628,-2,C
5012628,-3,C
5012628,-4,3
5012628,-5,C
5012628,-6,X
5012628,-7,1
5012628,-8,C
5012628,-9,3
5012628,-10,X
5012628,-11,3
5012628,-12,3
5012628,-13,X
5012628,-14,C
5012628,-15,C
5012628,-16,X
5012628,-17,X
5012628,-18,C
5012628,-19,X
5012628,-20,2
5012628,-21,C
5012628,-22,C
5012628,-23,1
5012628,-24,C
5012628,-25,C
5012628,-26,X
5012628,-27,X
5012628,-28,C
5012628,-29,C
5012629,0,0
5012629,-1,X
5012629,-2,X
5012629,-3,C
5012629,-4,C
5012629,-5,C
5012629,-6,X
5012629,-7,C
5012629,-8,0
5012629,-9,C
5012629,-10,X
5012629,-11,X
5012630,0,X
5012630,-1,C
5012630,-2,X
5012630,-3,C
5012630,-4,C
5012630,-5,C
5012630,-6,C
5012630,-7,0
5012630,-8,X
5012630,-9,C
5012631,0,X
5012631,-1,C
5012631,-2,X
5012631,-3,C
5012631,-4,0
5012631,-5,C
5012631,-6,X
5012631,-7,C
5012631,-8,X
5012631,-9,C
5012632,0,C
5012632,-1,C
5012632,-2,X
5012632,-3,0
5012632,-4,C
5012633,0,C
5012633,-1,C
5012633,-2,1
5012633,-3,1
5012633,-4,1
5012633,-5,X
5012633,-6,C
5012633,-7,C
5012633,-8,C
5012633,-9,C
5012633,-10,X
5012633,-11,0
5012633,-12,1
5012633,-13,C
5012633,-14,C
5012633,-15,X
5012633,-16,X
5012633,-17,C
5012633,-18,1
5012633,-19,X
5012633,-20,X
5012633,-21,C
5012634,0,C
5012634,-1,4
5012634,-2,C
5012634,-3,0
5012634,-4,X
5012634,-5,C
5012634,-6,C
5012634,-7,X
5012634,-8,0
5012634,-9,X
5012634,-10,1
5012634,-11,2
5012635,0,C
5012635,-1,C
5012635,-2,0
5012635,-3,C
5012635,-4,C
5012635,-5,C
5012635,-6,X
5012635,-7,X
5012635,-8,X
5012635,-9,C
5012635,-10,C
5012635,-11,C
5012635,-12,X
5012635,-13,0
5012635,-14,X
5012636,0,C
5012636,-1,X
5012636,-2,X
5012636,-3,C
